t(s), a, T (MeV), Tnu (MeV), photons, baryons, rho_{{nu}_{vs}}, drho_{{nu}_{vs}}, phi (GeV^4), rho_vs(MeV^4), sigma_rad (MeV^4), Y(n), Y(p), Y(2H), Y(3H), Y(3He), Y(4He), Y(6Li), Y(7Li), Y(7Be), eta
3.55293e-02,2.93929e-10,4.50318e+00,4.04388e+00,2.70573e-10,4.11234e-17,4.60145e-10,4.58220e-07,0.00000e+00,1.96347e+02,8.73746e-19,4.91267e-01,5.08733e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.98470e-09
3.55891e-02,2.94166e-10,4.50010e+00,4.04065e+00,2.69834e-10,4.10242e-17,4.58668e-10,4.57152e-07,0.00000e+00,1.95491e+02,8.70472e-19,4.91217e-01,5.08783e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.98399e-09
3.56490e-02,2.94403e-10,4.49702e+00,4.03742e+00,2.69095e-10,4.09252e-17,4.57192e-10,4.56086e-07,0.00000e+00,1.94637e+02,8.67202e-19,4.91165e-01,5.08835e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.98327e-09
3.57091e-02,2.94640e-10,4.49393e+00,4.03418e+00,2.68357e-10,4.08262e-17,4.55719e-10,4.55023e-07,0.00000e+00,1.93784e+02,8.63936e-19,4.91114e-01,5.08886e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.98255e-09
3.57695e-02,2.94879e-10,4.49084e+00,4.03095e+00,2.67620e-10,4.07272e-17,4.54247e-10,4.53963e-07,0.00000e+00,1.92933e+02,8.60673e-19,4.91062e-01,5.08938e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.98183e-09
3.58300e-02,2.95118e-10,4.48775e+00,4.02771e+00,2.66883e-10,4.06284e-17,4.52778e-10,4.52906e-07,0.00000e+00,1.92083e+02,8.57414e-19,4.91011e-01,5.08989e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.98111e-09
3.58908e-02,2.95357e-10,4.48465e+00,4.02446e+00,2.66147e-10,4.05295e-17,4.51311e-10,4.51851e-07,0.00000e+00,1.91235e+02,8.54159e-19,4.90959e-01,5.09041e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.98039e-09
3.59517e-02,2.95597e-10,4.48155e+00,4.02122e+00,2.65412e-10,4.04308e-17,4.49845e-10,4.50800e-07,0.00000e+00,1.90389e+02,8.50908e-19,4.90908e-01,5.09092e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.97967e-09
3.60129e-02,2.95838e-10,4.47844e+00,4.01797e+00,2.64677e-10,4.03321e-17,4.48382e-10,4.49752e-07,0.00000e+00,1.89544e+02,8.47660e-19,4.90856e-01,5.09144e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.97895e-09
3.60743e-02,2.96080e-10,4.47534e+00,4.01471e+00,2.63943e-10,4.02334e-17,4.46921e-10,4.48706e-07,0.00000e+00,1.88701e+02,8.44417e-19,4.90804e-01,5.09196e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.97822e-09
3.61359e-02,2.96322e-10,4.47222e+00,4.01146e+00,2.63210e-10,4.01349e-17,4.45462e-10,4.47664e-07,0.00000e+00,1.87859e+02,8.41177e-19,4.90752e-01,5.09248e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.97750e-09
3.61977e-02,2.96565e-10,4.46911e+00,4.00820e+00,2.62478e-10,4.00363e-17,4.44006e-10,4.46624e-07,0.00000e+00,1.87020e+02,8.37941e-19,4.90700e-01,5.09300e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.97677e-09
3.62597e-02,2.96808e-10,4.46599e+00,4.00494e+00,2.61746e-10,3.99379e-17,4.42551e-10,4.45588e-07,0.00000e+00,1.86181e+02,8.34709e-19,4.90648e-01,5.09352e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.97604e-09
3.63219e-02,2.97052e-10,4.46287e+00,4.00168e+00,2.61014e-10,3.98395e-17,4.41098e-10,4.44555e-07,0.00000e+00,1.85344e+02,8.31472e-19,4.90588e-01,5.09412e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.97532e-09
3.63844e-02,2.97297e-10,4.45974e+00,3.99841e+00,2.60284e-10,3.97411e-17,4.39647e-10,4.43524e-07,0.00000e+00,1.84509e+02,8.28246e-19,4.90541e-01,5.09459e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.97459e-09
3.64470e-02,2.97542e-10,4.45661e+00,3.99514e+00,2.59554e-10,3.96428e-17,4.38199e-10,4.42497e-07,0.00000e+00,1.83676e+02,8.25025e-19,4.90483e-01,5.09517e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.97386e-09
3.65099e-02,2.97788e-10,4.45348e+00,3.99187e+00,2.58824e-10,3.95446e-17,4.36752e-10,4.41472e-07,0.00000e+00,1.82844e+02,8.21806e-19,4.90433e-01,5.09567e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.97313e-09
3.65730e-02,2.98035e-10,4.45034e+00,3.98859e+00,2.58095e-10,3.94464e-17,4.35308e-10,4.40451e-07,0.00000e+00,1.82013e+02,8.18592e-19,4.90378e-01,5.09622e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.97239e-09
3.66363e-02,2.98282e-10,4.44720e+00,3.98531e+00,2.57367e-10,3.93483e-17,4.33881e-10,4.38563e-07,0.00000e+00,1.81185e+02,8.15381e-19,4.90326e-01,5.09674e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.97166e-09
3.66999e-02,2.98530e-10,4.44405e+00,3.98202e+00,2.56640e-10,3.92503e-17,4.32441e-10,4.37448e-07,0.00000e+00,1.80357e+02,8.12175e-19,4.90271e-01,5.09729e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.97093e-09
3.67637e-02,2.98779e-10,4.44090e+00,3.97873e+00,2.55913e-10,3.91523e-17,4.31003e-10,4.36331e-07,0.00000e+00,1.79532e+02,8.08972e-19,4.90218e-01,5.09782e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.97019e-09
3.68277e-02,2.99029e-10,4.43775e+00,3.97543e+00,2.55187e-10,3.90544e-17,4.29567e-10,4.35211e-07,0.00000e+00,1.78708e+02,8.05773e-19,4.90163e-01,5.09837e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.96946e-09
3.68919e-02,2.99279e-10,4.43459e+00,3.97213e+00,2.54462e-10,3.89565e-17,4.28132e-10,4.34088e-07,0.00000e+00,1.77886e+02,8.02577e-19,4.90110e-01,5.09890e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.96872e-09
3.69563e-02,2.99529e-10,4.43143e+00,3.96883e+00,2.53737e-10,3.88587e-17,4.26700e-10,4.32963e-07,0.00000e+00,1.77065e+02,7.99386e-19,4.90055e-01,5.09945e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.96798e-09
3.70210e-02,2.99781e-10,4.42827e+00,3.96552e+00,2.53013e-10,3.87610e-17,4.25270e-10,4.31836e-07,0.00000e+00,1.76246e+02,7.96198e-19,4.90001e-01,5.09999e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.96724e-09
3.70859e-02,3.00033e-10,4.42510e+00,3.96221e+00,2.52290e-10,3.86633e-17,4.23843e-10,4.30706e-07,0.00000e+00,1.75429e+02,7.93015e-19,4.89946e-01,5.10054e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.96650e-09
3.71510e-02,3.00286e-10,4.42192e+00,3.95890e+00,2.51567e-10,3.85657e-17,4.22417e-10,4.29573e-07,0.00000e+00,1.74613e+02,7.89835e-19,4.89892e-01,5.10108e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.96576e-09
3.72164e-02,3.00539e-10,4.41875e+00,3.95558e+00,2.50845e-10,3.84681e-17,4.20993e-10,4.28438e-07,0.00000e+00,1.73799e+02,7.86659e-19,4.89837e-01,5.10163e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.96502e-09
3.72820e-02,3.00794e-10,4.41557e+00,3.95226e+00,2.50124e-10,3.83706e-17,4.19571e-10,4.27300e-07,0.00000e+00,1.72987e+02,7.83487e-19,4.89782e-01,5.10218e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.96428e-09
3.73478e-02,3.01049e-10,4.41238e+00,3.94893e+00,2.49403e-10,3.82731e-17,4.18152e-10,4.26160e-07,0.00000e+00,1.72176e+02,7.80319e-19,4.89726e-01,5.10274e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.96354e-09
3.74139e-02,3.01304e-10,4.40920e+00,3.94560e+00,2.48683e-10,3.81758e-17,4.16734e-10,4.25017e-07,0.00000e+00,1.71367e+02,7.77155e-19,4.89671e-01,5.10329e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.96279e-09
3.74802e-02,3.01561e-10,4.40600e+00,3.94226e+00,2.47964e-10,3.80784e-17,4.15319e-10,4.23871e-07,0.00000e+00,1.70559e+02,7.73995e-19,4.89615e-01,5.10385e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.96205e-09
3.75467e-02,3.01818e-10,4.40281e+00,3.93892e+00,2.47245e-10,3.79812e-17,4.13906e-10,4.22723e-07,0.00000e+00,1.69753e+02,7.70839e-19,4.89560e-01,5.10440e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.96130e-09
3.76135e-02,3.02075e-10,4.39961e+00,3.93558e+00,2.46527e-10,3.78840e-17,4.12495e-10,4.21572e-07,0.00000e+00,1.68949e+02,7.67686e-19,4.89504e-01,5.10496e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.96055e-09
3.76805e-02,3.02334e-10,4.39640e+00,3.93223e+00,2.45809e-10,3.77868e-17,4.11086e-10,4.20418e-07,0.00000e+00,1.68146e+02,7.64541e-19,4.89454e-01,5.10546e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.95980e-09
3.77478e-02,3.02593e-10,4.39320e+00,3.92888e+00,2.45093e-10,3.76898e-17,4.09679e-10,4.19262e-07,0.00000e+00,1.67345e+02,7.61397e-19,4.89394e-01,5.10606e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.95905e-09
3.78153e-02,3.02853e-10,4.38998e+00,3.92553e+00,2.44377e-10,3.75928e-17,4.08260e-10,4.18853e-07,0.00000e+00,1.66546e+02,7.58257e-19,4.89341e-01,5.10659e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.95830e-09
3.78830e-02,3.03114e-10,4.38677e+00,3.92218e+00,2.43661e-10,3.74958e-17,4.06857e-10,4.17777e-07,0.00000e+00,1.65748e+02,7.55122e-19,4.89282e-01,5.10718e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.95755e-09
3.79510e-02,3.03375e-10,4.38355e+00,3.91882e+00,2.42947e-10,3.73989e-17,4.05457e-10,4.16704e-07,0.00000e+00,1.64953e+02,7.51990e-19,4.89228e-01,5.10772e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.95680e-09
3.80192e-02,3.03637e-10,4.38032e+00,3.91546e+00,2.42233e-10,3.73021e-17,4.04058e-10,4.15632e-07,0.00000e+00,1.64158e+02,7.48863e-19,4.89171e-01,5.10829e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.95605e-09
3.80877e-02,3.03900e-10,4.37709e+00,3.91210e+00,2.41519e-10,3.72053e-17,4.02662e-10,4.14563e-07,0.00000e+00,1.63366e+02,7.45739e-19,4.89115e-01,5.10885e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.95529e-09
3.81565e-02,3.04164e-10,4.37386e+00,3.90873e+00,2.40807e-10,3.71086e-17,4.01267e-10,4.13495e-07,0.00000e+00,1.62575e+02,7.42620e-19,4.89058e-01,5.10942e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.95454e-09
3.82255e-02,3.04428e-10,4.37063e+00,3.90536e+00,2.40095e-10,3.70120e-17,3.99875e-10,4.12430e-07,0.00000e+00,1.61785e+02,7.39505e-19,4.89002e-01,5.10998e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.95378e-09
3.82947e-02,3.04693e-10,4.36739e+00,3.90198e+00,2.39384e-10,3.69154e-17,3.98485e-10,4.11367e-07,0.00000e+00,1.60998e+02,7.36394e-19,4.88944e-01,5.11056e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.95303e-09
3.83642e-02,3.04959e-10,4.36414e+00,3.89861e+00,2.38673e-10,3.68189e-17,3.97097e-10,4.10306e-07,0.00000e+00,1.60212e+02,7.33287e-19,4.88888e-01,5.11112e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.95227e-09
3.84340e-02,3.05226e-10,4.36089e+00,3.89522e+00,2.37963e-10,3.67224e-17,3.95711e-10,4.09247e-07,0.00000e+00,1.59428e+02,7.30184e-19,4.88831e-01,5.11169e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.95151e-09
3.85040e-02,3.05493e-10,4.35764e+00,3.89184e+00,2.37254e-10,3.66261e-17,3.94328e-10,4.08190e-07,0.00000e+00,1.58645e+02,7.27086e-19,4.88774e-01,5.11226e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.95075e-09
3.85742e-02,3.05762e-10,4.35438e+00,3.88845e+00,2.36545e-10,3.65297e-17,3.92946e-10,4.07136e-07,0.00000e+00,1.57864e+02,7.23991e-19,4.88716e-01,5.11284e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.94999e-09
3.86448e-02,3.06031e-10,4.35112e+00,3.88506e+00,2.35837e-10,3.64335e-17,3.91566e-10,4.06083e-07,0.00000e+00,1.57085e+02,7.20901e-19,4.88659e-01,5.11341e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.94922e-09
3.87156e-02,3.06300e-10,4.34785e+00,3.88166e+00,2.35130e-10,3.63373e-17,3.90189e-10,4.05033e-07,0.00000e+00,1.56308e+02,7.17815e-19,4.88601e-01,5.11399e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.94846e-09
3.87866e-02,3.06571e-10,4.34458e+00,3.87826e+00,2.34424e-10,3.62411e-17,3.88814e-10,4.03985e-07,0.00000e+00,1.55532e+02,7.14734e-19,4.88544e-01,5.11456e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.94770e-09
3.88579e-02,3.06842e-10,4.34131e+00,3.87486e+00,2.33718e-10,3.61450e-17,3.87441e-10,4.02939e-07,0.00000e+00,1.54758e+02,7.11656e-19,4.88486e-01,5.11514e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.94693e-09
3.89295e-02,3.07114e-10,4.33803e+00,3.87145e+00,2.33013e-10,3.60490e-17,3.86070e-10,4.01895e-07,0.00000e+00,1.53985e+02,7.08583e-19,4.88428e-01,5.11572e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.94617e-09
3.90014e-02,3.07387e-10,4.33475e+00,3.86804e+00,2.32308e-10,3.59531e-17,3.84701e-10,4.00854e-07,0.00000e+00,1.53214e+02,7.05514e-19,4.88370e-01,5.11630e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.94540e-09
3.90735e-02,3.07660e-10,4.33146e+00,3.86462e+00,2.31604e-10,3.58572e-17,3.83338e-10,3.99585e-07,0.00000e+00,1.52445e+02,7.02450e-19,4.88312e-01,5.11688e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.94463e-09
3.91459e-02,3.07935e-10,4.32817e+00,3.86120e+00,2.30901e-10,3.57614e-17,3.81973e-10,3.98521e-07,0.00000e+00,1.51678e+02,6.99390e-19,4.88253e-01,5.11747e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.94386e-09
3.92186e-02,3.08210e-10,4.32487e+00,3.85778e+00,2.30199e-10,3.56656e-17,3.80611e-10,3.97458e-07,0.00000e+00,1.50912e+02,6.96331e-19,4.88189e-01,5.11811e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.94309e-09
3.92915e-02,3.08486e-10,4.32157e+00,3.85435e+00,2.29497e-10,3.55699e-17,3.79250e-10,3.96395e-07,0.00000e+00,1.50148e+02,6.93279e-19,4.88133e-01,5.11867e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.94232e-09
3.93647e-02,3.08763e-10,4.31827e+00,3.85092e+00,2.28796e-10,3.54743e-17,3.77892e-10,3.95333e-07,0.00000e+00,1.49386e+02,6.90231e-19,4.88071e-01,5.11929e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.94155e-09
3.94382e-02,3.09041e-10,4.31496e+00,3.84749e+00,2.28095e-10,3.53787e-17,3.76536e-10,3.94272e-07,0.00000e+00,1.48626e+02,6.87188e-19,4.88014e-01,5.11986e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.94078e-09
3.95120e-02,3.09319e-10,4.31165e+00,3.84405e+00,2.27395e-10,3.52832e-17,3.75181e-10,3.93212e-07,0.00000e+00,1.47867e+02,6.84148e-19,4.87953e-01,5.12047e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.94000e-09
3.95860e-02,3.09598e-10,4.30833e+00,3.84060e+00,2.26696e-10,3.51878e-17,3.73829e-10,3.92152e-07,0.00000e+00,1.47110e+02,6.81114e-19,4.87894e-01,5.12106e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.93923e-09
3.96604e-02,3.09879e-10,4.30501e+00,3.83716e+00,2.25998e-10,3.50924e-17,3.72479e-10,3.91093e-07,0.00000e+00,1.46354e+02,6.78083e-19,4.87833e-01,5.12167e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.93845e-09
3.97350e-02,3.10160e-10,4.30168e+00,3.83371e+00,2.25300e-10,3.49971e-17,3.71132e-10,3.90034e-07,0.00000e+00,1.45601e+02,6.75057e-19,4.87774e-01,5.12226e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.93768e-09
3.98099e-02,3.10441e-10,4.29835e+00,3.83025e+00,2.24603e-10,3.49018e-17,3.69786e-10,3.88977e-07,0.00000e+00,1.44849e+02,6.72036e-19,4.87713e-01,5.12287e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.93690e-09
3.98851e-02,3.10724e-10,4.29501e+00,3.82679e+00,2.23907e-10,3.48066e-17,3.68442e-10,3.87920e-07,0.00000e+00,1.44098e+02,6.69018e-19,4.87653e-01,5.12347e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.93612e-09
3.99606e-02,3.11007e-10,4.29167e+00,3.82333e+00,2.23211e-10,3.47115e-17,3.67101e-10,3.86864e-07,0.00000e+00,1.43350e+02,6.66006e-19,4.87592e-01,5.12408e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.93534e-09
4.00363e-02,3.11292e-10,4.28833e+00,3.81986e+00,2.22516e-10,3.46164e-17,3.65762e-10,3.85809e-07,0.00000e+00,1.42603e+02,6.62997e-19,4.87531e-01,5.12469e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.93456e-09
4.01124e-02,3.11577e-10,4.28498e+00,3.81639e+00,2.21822e-10,3.45214e-17,3.64424e-10,3.84754e-07,0.00000e+00,1.41858e+02,6.59993e-19,4.87470e-01,5.12530e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.93378e-09
4.01888e-02,3.11863e-10,4.28163e+00,3.81292e+00,2.21128e-10,3.44265e-17,3.63089e-10,3.83700e-07,0.00000e+00,1.41114e+02,6.56994e-19,4.87409e-01,5.12591e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.93300e-09
4.02654e-02,3.12150e-10,4.27827e+00,3.80944e+00,2.20435e-10,3.43316e-17,3.61756e-10,3.82647e-07,0.00000e+00,1.40373e+02,6.53998e-19,4.87347e-01,5.12653e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.93221e-09
4.03424e-02,3.12437e-10,4.27491e+00,3.80596e+00,2.19743e-10,3.42368e-17,3.60426e-10,3.81595e-07,0.00000e+00,1.39633e+02,6.51008e-19,4.87286e-01,5.12714e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.93143e-09
4.04196e-02,3.12726e-10,4.27154e+00,3.80247e+00,2.19051e-10,3.41421e-17,3.59099e-10,3.80441e-07,0.00000e+00,1.38895e+02,6.48022e-19,4.87224e-01,5.12776e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.93064e-09
4.04972e-02,3.13016e-10,4.26817e+00,3.79898e+00,2.18360e-10,3.40474e-17,3.57772e-10,3.79378e-07,0.00000e+00,1.38158e+02,6.45040e-19,4.87161e-01,5.12839e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.92985e-09
4.05751e-02,3.13306e-10,4.26479e+00,3.79548e+00,2.17670e-10,3.39528e-17,3.56448e-10,3.78316e-07,0.00000e+00,1.37423e+02,6.42063e-19,4.87099e-01,5.12901e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.92907e-09
4.06532e-02,3.13597e-10,4.26141e+00,3.79198e+00,2.16980e-10,3.38582e-17,3.55126e-10,3.77254e-07,0.00000e+00,1.36690e+02,6.39090e-19,4.87037e-01,5.12963e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.92828e-09
4.07317e-02,3.13889e-10,4.25802e+00,3.78848e+00,2.16292e-10,3.37637e-17,3.53805e-10,3.76192e-07,0.00000e+00,1.35959e+02,6.36122e-19,4.86974e-01,5.13026e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.92749e-09
4.08105e-02,3.14182e-10,4.25463e+00,3.78497e+00,2.15603e-10,3.36693e-17,3.52487e-10,3.75130e-07,0.00000e+00,1.35230e+02,6.33159e-19,4.86914e-01,5.13086e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.92670e-09
4.08896e-02,3.14476e-10,4.25123e+00,3.78145e+00,2.14916e-10,3.35750e-17,3.51171e-10,3.74068e-07,0.00000e+00,1.34502e+02,6.30200e-19,4.86850e-01,5.13150e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.92591e-09
4.09690e-02,3.14771e-10,4.24783e+00,3.77794e+00,2.14229e-10,3.34807e-17,3.49858e-10,3.73007e-07,0.00000e+00,1.33776e+02,6.27246e-19,4.86788e-01,5.13212e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.92511e-09
4.10487e-02,3.15067e-10,4.24443e+00,3.77442e+00,2.13543e-10,3.33864e-17,3.48546e-10,3.71945e-07,0.00000e+00,1.33052e+02,6.24296e-19,4.86724e-01,5.13276e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.92432e-09
4.11287e-02,3.15363e-10,4.24102e+00,3.77089e+00,2.12857e-10,3.32923e-17,3.47236e-10,3.70884e-07,0.00000e+00,1.32329e+02,6.21351e-19,4.86661e-01,5.13339e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.92353e-09
