t(s), a, T (MeV), Tnu (MeV), photons, baryons, rho_{nu}, drho_{nu}, phi (GeV^4), rho_vs(GeV^4), sigma_rad (GeV^4), Y(n), Y(p), Y(2H), Y(3H), Y(3He), Y(4He), Y(6Li), Y(7Li), Y(7Be), eta
2.00731e+04,3.12779e-08,8.09052e-03,5.78697e-03,2.81912e-21,3.60476e-26,1.96676e-21,1.35944e-15,0.00000e+00,0.00000e+00,0.00000e+00,4.86682e-09,7.60001e-01,5.75987e-05,1.88498e-07,1.20708e-05,5.99618e-02,2.39417e-14,4.78515e-11,5.21034e-11,2.99994e-10
2.04744e+04,3.15876e-08,8.01081e-03,5.72996e-03,2.70966e-21,3.49927e-26,1.89039e-21,1.31966e-15,0.00000e+00,0.00000e+00,0.00000e+00,4.53713e-09,7.60001e-01,5.75930e-05,1.88252e-07,1.20723e-05,5.99618e-02,2.39483e-14,4.78528e-11,5.21008e-11,2.99994e-10
2.08838e+04,3.19003e-08,7.93189e-03,5.67351e-03,2.60445e-21,3.39687e-26,1.81699e-21,1.28104e-15,0.00000e+00,0.00000e+00,0.00000e+00,4.27893e-09,7.60001e-01,5.75873e-05,1.88040e-07,1.20737e-05,5.99618e-02,2.39547e-14,4.78540e-11,5.20985e-11,2.99994e-10
2.13013e+04,3.22161e-08,7.85375e-03,5.61762e-03,2.50333e-21,3.29746e-26,1.74644e-21,1.24355e-15,0.00000e+00,0.00000e+00,0.00000e+00,4.06920e-09,7.60001e-01,5.75816e-05,1.87860e-07,1.20752e-05,5.99618e-02,2.39609e-14,4.78551e-11,5.20963e-11,2.99994e-10
2.17272e+04,3.25351e-08,7.77638e-03,5.56227e-03,2.40613e-21,3.20097e-26,1.67863e-21,1.20716e-15,0.00000e+00,0.00000e+00,0.00000e+00,3.88884e-09,7.60001e-01,5.75761e-05,1.87713e-07,1.20766e-05,5.99618e-02,2.39669e-14,4.78561e-11,5.20942e-11,2.99994e-10
2.21616e+04,3.28572e-08,7.69977e-03,5.50748e-03,2.31271e-21,3.10729e-26,1.61346e-21,1.17183e-15,0.00000e+00,0.00000e+00,0.00000e+00,3.72616e-09,7.60001e-01,5.75706e-05,1.87598e-07,1.20780e-05,5.99618e-02,2.39727e-14,4.78571e-11,5.20922e-11,2.99994e-10
2.26047e+04,3.31825e-08,7.62392e-03,5.45322e-03,2.22291e-21,3.01636e-26,1.55081e-21,1.13754e-15,0.00000e+00,0.00000e+00,0.00000e+00,3.57491e-09,7.60001e-01,5.75653e-05,1.87512e-07,1.20794e-05,5.99618e-02,2.39783e-14,4.78581e-11,5.20903e-11,2.99994e-10
2.30566e+04,3.35110e-08,7.54881e-03,5.39950e-03,2.13660e-21,2.92809e-26,1.49060e-21,1.10425e-15,0.00000e+00,0.00000e+00,0.00000e+00,3.43193e-09,7.60001e-01,5.75599e-05,1.87455e-07,1.20808e-05,5.99618e-02,2.39837e-14,4.78590e-11,5.20885e-11,2.99994e-10
2.35176e+04,3.38428e-08,7.47445e-03,5.34630e-03,2.05364e-21,2.84240e-26,1.43272e-21,1.07193e-15,0.00000e+00,0.00000e+00,0.00000e+00,3.29571e-09,7.60001e-01,5.75547e-05,1.87426e-07,1.20822e-05,5.99618e-02,2.39890e-14,4.78600e-11,5.20868e-11,2.99994e-10
2.39878e+04,3.41779e-08,7.40081e-03,5.29364e-03,1.97390e-21,2.75922e-26,1.37709e-21,1.04056e-15,0.00000e+00,0.00000e+00,0.00000e+00,3.16548e-09,7.60001e-01,5.75495e-05,1.87423e-07,1.20836e-05,5.99618e-02,2.39940e-14,4.78608e-11,5.20851e-11,2.99994e-10
2.44675e+04,3.45162e-08,7.32790e-03,5.24149e-03,1.89726e-21,2.67847e-26,1.32362e-21,1.01011e-15,0.00000e+00,0.00000e+00,0.00000e+00,3.04079e-09,7.60001e-01,5.75444e-05,1.87444e-07,1.20850e-05,5.99618e-02,2.39989e-14,4.78617e-11,5.20836e-11,2.99994e-10
2.49567e+04,3.48580e-08,7.25571e-03,5.18985e-03,1.82359e-21,2.60009e-26,1.27223e-21,9.80552e-16,0.00000e+00,0.00000e+00,0.00000e+00,2.84200e-09,7.60001e-01,5.75400e-05,1.87368e-07,1.20862e-05,5.99618e-02,2.40036e-14,4.78625e-11,5.20821e-11,2.99994e-10
2.54557e+04,3.52031e-08,7.18423e-03,5.13872e-03,1.75279e-21,2.52400e-26,1.22283e-21,9.51857e-16,0.00000e+00,0.00000e+00,0.00000e+00,2.58866e-09,7.60001e-01,5.75361e-05,1.87191e-07,1.20872e-05,5.99618e-02,2.40081e-14,4.78632e-11,5.20808e-11,2.99994e-10
2.59646e+04,3.55516e-08,7.11346e-03,5.08810e-03,1.68473e-21,2.45014e-26,1.17535e-21,9.24001e-16,0.00000e+00,0.00000e+00,0.00000e+00,2.38867e-09,7.60001e-01,5.75323e-05,1.87037e-07,1.20881e-05,5.99618e-02,2.40125e-14,4.78638e-11,5.20795e-11,2.99994e-10
2.64838e+04,3.59036e-08,7.04338e-03,5.03797e-03,1.61932e-21,2.37843e-26,1.12972e-21,8.96961e-16,0.00000e+00,0.00000e+00,0.00000e+00,2.24282e-09,7.60001e-01,5.75286e-05,1.86905e-07,1.20891e-05,5.99618e-02,2.40166e-14,4.78644e-11,5.20784e-11,2.99994e-10
2.70133e+04,3.62591e-08,6.97399e-03,4.98834e-03,1.55644e-21,2.30883e-26,1.08585e-21,8.70712e-16,0.00000e+00,0.00000e+00,0.00000e+00,2.13109e-09,7.60001e-01,5.75249e-05,1.86796e-07,1.20900e-05,5.99618e-02,2.40207e-14,4.78649e-11,5.20773e-11,2.99994e-10
2.75534e+04,3.66180e-08,6.90529e-03,4.93920e-03,1.49601e-21,2.24126e-26,1.04369e-21,8.45231e-16,0.00000e+00,0.00000e+00,0.00000e+00,2.03728e-09,7.60001e-01,5.75213e-05,1.86708e-07,1.20910e-05,5.99618e-02,2.40245e-14,4.78654e-11,5.20763e-11,2.99994e-10
2.81043e+04,3.69806e-08,6.83726e-03,4.89054e-03,1.43793e-21,2.17568e-26,1.00317e-21,8.20496e-16,0.00000e+00,0.00000e+00,0.00000e+00,1.95240e-09,7.60001e-01,5.75177e-05,1.86642e-07,1.20919e-05,5.99618e-02,2.40282e-14,4.78659e-11,5.20754e-11,2.99994e-10
2.86663e+04,3.73467e-08,6.76990e-03,4.84236e-03,1.38209e-21,2.11201e-26,9.64217e-22,7.96485e-16,0.00000e+00,0.00000e+00,0.00000e+00,1.87243e-09,7.60001e-01,5.75141e-05,1.86595e-07,1.20928e-05,5.99618e-02,2.40318e-14,4.78663e-11,5.20745e-11,2.99994e-10
2.92394e+04,3.77164e-08,6.70321e-03,4.79466e-03,1.32843e-21,2.05020e-26,9.26779e-22,7.73176e-16,0.00000e+00,0.00000e+00,0.00000e+00,1.79594e-09,7.60001e-01,5.75107e-05,1.86567e-07,1.20938e-05,5.99618e-02,2.40352e-14,4.78667e-11,5.20736e-11,2.99994e-10
2.98241e+04,3.80899e-08,6.63717e-03,4.74742e-03,1.27685e-21,1.99020e-26,8.90794e-22,7.50550e-16,0.00000e+00,0.00000e+00,0.00000e+00,1.72255e-09,7.60001e-01,5.75072e-05,1.86558e-07,1.20947e-05,5.99618e-02,2.40384e-14,4.78671e-11,5.20728e-11,2.99994e-10
3.04204e+04,3.84670e-08,6.57178e-03,4.70065e-03,1.22727e-21,1.93196e-26,8.56207e-22,7.28586e-16,0.00000e+00,0.00000e+00,0.00000e+00,1.65218e-09,7.60001e-01,5.75038e-05,1.86565e-07,1.20956e-05,5.99618e-02,2.40415e-14,4.78675e-11,5.20720e-11,2.99994e-10
3.10286e+04,3.88478e-08,6.50704e-03,4.65434e-03,1.17962e-21,1.87542e-26,8.22962e-22,7.07264e-16,0.00000e+00,0.00000e+00,0.00000e+00,1.58479e-09,7.60001e-01,5.75005e-05,1.86590e-07,1.20965e-05,5.99618e-02,2.40445e-14,4.78679e-11,5.20713e-11,2.99994e-10
3.16491e+04,3.92324e-08,6.44294e-03,4.60849e-03,1.13382e-21,1.82054e-26,7.91009e-22,6.86567e-16,0.00000e+00,0.00000e+00,0.00000e+00,1.46623e-09,7.60001e-01,5.74976e-05,1.86539e-07,1.20972e-05,5.99618e-02,2.40474e-14,4.78682e-11,5.20706e-11,2.99994e-10
3.22819e+04,3.96208e-08,6.37947e-03,4.56309e-03,1.08980e-21,1.76726e-26,7.60296e-22,6.66475e-16,0.00000e+00,0.00000e+00,0.00000e+00,1.31079e-09,7.60001e-01,5.74952e-05,1.86411e-07,1.20978e-05,5.99618e-02,2.40501e-14,4.78685e-11,5.20700e-11,2.99994e-10
3.29274e+04,4.00131e-08,6.31662e-03,4.51814e-03,1.04748e-21,1.71554e-26,7.30776e-22,6.46971e-16,0.00000e+00,0.00000e+00,0.00000e+00,1.19450e-09,7.60001e-01,5.74928e-05,1.86298e-07,1.20984e-05,5.99618e-02,2.40527e-14,4.78687e-11,5.20694e-11,2.99994e-10
3.35857e+04,4.04093e-08,6.25439e-03,4.47363e-03,1.00681e-21,1.66534e-26,7.02401e-22,6.28038e-16,0.00000e+00,0.00000e+00,0.00000e+00,1.11736e-09,7.60001e-01,5.74905e-05,1.86200e-07,1.20990e-05,5.99618e-02,2.40552e-14,4.78689e-11,5.20689e-11,2.99994e-10
3.42468e+04,4.08031e-08,6.19373e-03,4.43024e-03,9.68316e-22,1.61735e-26,6.75545e-22,6.09940e-16,0.00000e+00,0.00000e+00,0.00000e+00,1.06359e-09,7.60001e-01,5.74882e-05,1.86118e-07,1.20996e-05,5.99618e-02,2.40575e-14,4.78691e-11,5.20684e-11,2.99994e-10
3.49101e+04,4.11946e-08,6.13459e-03,4.38793e-03,9.31859e-22,1.57146e-26,6.50110e-22,5.92634e-16,0.00000e+00,0.00000e+00,0.00000e+00,1.01989e-09,7.60001e-01,5.74860e-05,1.86052e-07,1.21001e-05,5.99618e-02,2.40597e-14,4.78693e-11,5.20680e-11,2.99994e-10
3.55766e+04,4.15842e-08,6.07685e-03,4.34664e-03,8.97269e-22,1.52751e-26,6.25979e-22,5.76058e-16,0.00000e+00,0.00000e+00,0.00000e+00,9.79834e-10,7.60001e-01,5.74839e-05,1.85999e-07,1.21007e-05,5.99618e-02,2.40618e-14,4.78694e-11,5.20676e-11,2.99994e-10
3.62461e+04,4.19719e-08,6.02045e-03,4.30630e-03,8.64420e-22,1.48537e-26,6.03062e-22,5.60167e-16,0.00000e+00,0.00000e+00,0.00000e+00,9.41403e-10,7.60001e-01,5.74818e-05,1.85960e-07,1.21012e-05,5.99618e-02,2.40638e-14,4.78696e-11,5.20672e-11,2.99994e-10
3.69189e+04,4.23579e-08,5.96534e-03,4.26687e-03,8.33199e-22,1.44495e-26,5.81280e-22,5.44924e-16,0.00000e+00,0.00000e+00,0.00000e+00,9.04383e-10,7.60001e-01,5.74798e-05,1.85932e-07,1.21017e-05,5.99618e-02,2.40656e-14,4.78697e-11,5.20668e-11,2.99994e-10
3.75949e+04,4.27422e-08,5.91146e-03,4.22833e-03,8.03501e-22,1.40615e-26,5.60562e-22,5.30291e-16,0.00000e+00,0.00000e+00,0.00000e+00,8.68985e-10,7.60001e-01,5.74778e-05,1.85914e-07,1.21023e-05,5.99618e-02,2.40674e-14,4.78698e-11,5.20665e-11,2.99994e-10
3.82741e+04,4.31250e-08,5.85876e-03,4.19064e-03,7.75232e-22,1.36888e-26,5.40840e-22,5.16236e-16,0.00000e+00,0.00000e+00,0.00000e+00,8.35348e-10,7.60001e-01,5.74759e-05,1.85907e-07,1.21028e-05,5.99618e-02,2.40690e-14,4.78699e-11,5.20662e-11,2.99994e-10
3.89566e+04,4.35061e-08,5.80720e-03,4.15376e-03,7.48302e-22,1.33306e-26,5.22052e-22,5.02727e-16,0.00000e+00,0.00000e+00,0.00000e+00,8.03476e-10,7.60001e-01,5.74741e-05,1.85909e-07,1.21033e-05,5.99618e-02,2.40706e-14,4.78700e-11,5.20658e-11,2.99994e-10
3.96425e+04,4.38858e-08,5.75674e-03,4.11767e-03,7.22630e-22,1.29861e-26,5.04142e-22,4.89735e-16,0.00000e+00,0.00000e+00,0.00000e+00,7.73286e-10,7.60001e-01,5.74722e-05,1.85920e-07,1.21037e-05,5.99618e-02,2.40721e-14,4.78701e-11,5.20656e-11,2.99994e-10
4.03317e+04,4.42641e-08,5.70733e-03,4.08233e-03,6.98139e-22,1.26546e-26,4.87056e-22,4.77233e-16,0.00000e+00,0.00000e+00,0.00000e+00,7.44666e-10,7.60001e-01,5.74705e-05,1.85938e-07,1.21042e-05,5.99618e-02,2.40735e-14,4.78701e-11,5.20653e-11,2.99994e-10
4.10244e+04,4.46411e-08,5.65894e-03,4.04771e-03,6.74759e-22,1.23354e-26,4.70745e-22,4.65196e-16,0.00000e+00,0.00000e+00,0.00000e+00,7.17503e-10,7.60001e-01,5.74687e-05,1.85964e-07,1.21047e-05,5.99618e-02,2.40748e-14,4.78702e-11,5.20650e-11,2.99994e-10
4.17206e+04,4.50168e-08,5.61152e-03,4.01379e-03,6.52423e-22,1.20279e-26,4.55162e-22,4.53598e-16,0.00000e+00,0.00000e+00,0.00000e+00,6.91694e-10,7.60001e-01,5.74671e-05,1.85997e-07,1.21051e-05,5.99618e-02,2.40761e-14,4.78703e-11,5.20648e-11,2.99994e-10
4.24205e+04,4.53913e-08,5.56503e-03,3.98054e-03,6.31070e-22,1.17314e-26,4.40265e-22,4.42417e-16,0.00000e+00,0.00000e+00,0.00000e+00,6.36940e-10,7.60001e-01,5.74657e-05,1.85982e-07,1.21055e-05,5.99618e-02,2.40773e-14,4.78703e-11,5.20646e-11,2.99994e-10
4.31241e+04,4.57647e-08,5.51943e-03,3.94793e-03,6.10640e-22,1.14454e-26,4.26013e-22,4.31632e-16,0.00000e+00,0.00000e+00,0.00000e+00,5.61615e-10,7.60001e-01,5.74645e-05,1.85920e-07,1.21058e-05,5.99618e-02,2.40784e-14,4.78704e-11,5.20644e-11,2.99994e-10
4.38318e+04,4.61372e-08,5.47469e-03,3.91592e-03,5.91080e-22,1.11693e-26,4.12366e-22,4.21220e-16,0.00000e+00,0.00000e+00,0.00000e+00,5.08164e-10,7.60001e-01,5.74634e-05,1.85866e-07,1.21060e-05,5.99618e-02,2.40795e-14,4.78704e-11,5.20642e-11,2.99994e-10
4.45437e+04,4.65089e-08,5.43076e-03,3.88450e-03,5.72334e-22,1.09026e-26,3.99288e-22,4.11161e-16,0.00000e+00,0.00000e+00,0.00000e+00,4.76293e-10,7.60001e-01,5.74624e-05,1.85818e-07,1.21063e-05,5.99618e-02,2.40805e-14,4.78704e-11,5.20640e-11,2.99994e-10
4.52603e+04,4.68801e-08,5.38759e-03,3.85362e-03,5.54352e-22,1.06446e-26,3.86743e-22,4.01433e-16,0.00000e+00,0.00000e+00,0.00000e+00,4.56223e-10,7.60001e-01,5.74613e-05,1.85776e-07,1.21066e-05,5.99618e-02,2.40815e-14,4.78704e-11,5.20639e-11,2.99994e-10
4.59822e+04,4.72511e-08,5.34512e-03,3.82325e-03,5.37080e-22,1.03949e-26,3.74693e-22,3.92016e-16,0.00000e+00,0.00000e+00,0.00000e+00,4.40575e-10,7.60001e-01,5.74603e-05,1.85741e-07,1.21068e-05,5.99618e-02,2.40824e-14,4.78704e-11,5.20637e-11,2.99994e-10
4.67103e+04,4.76223e-08,5.30329e-03,3.79333e-03,5.20465e-22,1.01528e-26,3.63102e-22,3.82885e-16,0.00000e+00,0.00000e+00,0.00000e+00,4.25932e-10,7.60001e-01,5.74593e-05,1.85712e-07,1.21071e-05,5.99618e-02,2.40833e-14,4.78704e-11,5.20636e-11,2.99994e-10
4.74459e+04,4.79944e-08,5.26202e-03,3.76380e-03,5.04449e-22,9.91756e-27,3.51929e-22,3.74014e-16,0.00000e+00,0.00000e+00,0.00000e+00,4.11344e-10,7.60001e-01,5.74583e-05,1.85688e-07,1.21073e-05,5.99618e-02,2.40842e-14,4.78704e-11,5.20635e-11,2.99994e-10
4.81910e+04,4.83684e-08,5.22117e-03,3.73459e-03,4.88968e-22,9.68840e-27,3.41128e-22,3.65371e-16,0.00000e+00,0.00000e+00,0.00000e+00,3.96835e-10,7.60001e-01,5.74574e-05,1.85669e-07,1.21076e-05,5.99618e-02,2.40850e-14,4.78704e-11,5.20634e-11,2.99994e-10
4.89489e+04,4.87458e-08,5.18059e-03,3.70556e-03,4.73943e-22,9.46425e-27,3.30646e-22,3.56918e-16,0.00000e+00,0.00000e+00,0.00000e+00,3.82596e-10,7.60001e-01,5.74564e-05,1.85655e-07,1.21078e-05,5.99618e-02,2.40858e-14,4.78704e-11,5.20633e-11,2.99994e-10
4.97243e+04,4.91290e-08,5.14003e-03,3.67655e-03,4.59275e-22,9.24370e-27,3.20412e-22,3.48601e-16,0.00000e+00,0.00000e+00,0.00000e+00,3.68714e-10,7.60001e-01,5.74555e-05,1.85646e-07,1.21081e-05,5.99618e-02,2.40866e-14,4.78704e-11,5.20631e-11,2.99994e-10
5.05250e+04,4.95214e-08,5.09913e-03,3.64730e-03,4.44830e-22,9.02480e-27,3.10335e-22,3.40346e-16,0.00000e+00,0.00000e+00,0.00000e+00,3.55136e-10,7.60001e-01,5.74545e-05,1.85642e-07,1.21083e-05,5.99618e-02,2.40873e-14,4.78703e-11,5.20630e-11,2.99994e-10
5.13638e+04,4.99292e-08,5.05732e-03,3.61739e-03,4.30418e-22,8.80460e-27,3.00281e-22,3.32041e-16,0.00000e+00,0.00000e+00,0.00000e+00,3.41697e-10,7.60001e-01,5.74535e-05,1.85642e-07,1.21086e-05,5.99618e-02,2.40881e-14,4.78703e-11,5.20629e-11,2.99994e-10
5.22623e+04,5.03622e-08,5.01366e-03,3.58616e-03,4.15744e-22,8.57850e-27,2.90044e-22,3.23515e-16,0.00000e+00,0.00000e+00,0.00000e+00,3.28113e-10,7.60001e-01,5.74525e-05,1.85648e-07,1.21088e-05,5.99618e-02,2.40889e-14,4.78703e-11,5.20628e-11,2.99994e-10
5.32592e+04,5.08380e-08,4.96651e-03,3.55243e-03,4.00325e-22,8.33875e-27,2.79286e-22,3.14473e-16,0.00000e+00,0.00000e+00,0.00000e+00,3.13929e-10,7.60001e-01,5.74514e-05,1.85660e-07,1.21091e-05,5.99618e-02,2.40897e-14,4.78703e-11,5.20627e-11,2.99994e-10
5.43242e+04,5.13414e-08,4.91758e-03,3.51744e-03,3.84781e-22,8.09473e-27,2.68442e-22,3.05270e-16,0.00000e+00,0.00000e+00,0.00000e+00,2.99734e-10,7.60001e-01,5.74503e-05,1.85679e-07,1.21094e-05,5.99618e-02,2.40905e-14,4.78703e-11,5.20626e-11,2.99994e-10
5.54105e+04,5.18497e-08,4.86913e-03,3.48278e-03,3.69841e-22,7.85784e-27,2.58019e-22,2.96337e-16,0.00000e+00,0.00000e+00,0.00000e+00,2.86224e-10,7.60001e-01,5.74492e-05,1.85704e-07,1.21097e-05,5.99618e-02,2.40912e-14,4.78703e-11,5.20625e-11,2.99994e-10
5.65185e+04,5.23630e-08,4.82117e-03,3.44847e-03,3.55481e-22,7.62789e-27,2.48001e-22,2.87665e-16,0.00000e+00,0.00000e+00,0.00000e+00,2.73373e-10,7.60001e-01,5.74481e-05,1.85734e-07,1.21100e-05,5.99618e-02,2.40920e-14,4.78703e-11,5.20624e-11,2.99994e-10
5.76487e+04,5.28814e-08,4.77367e-03,3.41450e-03,3.41679e-22,7.40466e-27,2.38372e-22,2.79247e-16,0.00000e+00,0.00000e+00,0.00000e+00,2.61133e-10,7.60001e-01,5.74471e-05,1.85771e-07,1.21103e-05,5.99618e-02,2.40927e-14,4.78703e-11,5.20623e-11,2.99994e-10
5.88014e+04,5.34050e-08,4.72664e-03,3.38086e-03,3.28412e-22,7.18797e-27,2.29116e-22,2.71075e-16,0.00000e+00,0.00000e+00,0.00000e+00,2.31579e-10,7.60001e-01,5.74462e-05,1.85772e-07,1.21106e-05,5.99618e-02,2.40934e-14,4.78703e-11,5.20622e-11,2.99994e-10
5.99772e+04,5.39337e-08,4.68008e-03,3.34756e-03,3.15661e-22,6.97762e-27,2.20220e-22,2.63142e-16,0.00000e+00,0.00000e+00,0.00000e+00,1.90396e-10,7.60001e-01,5.74456e-05,1.85737e-07,1.21107e-05,5.99618e-02,2.40940e-14,4.78703e-11,5.20621e-11,2.99994e-10
6.11766e+04,5.44677e-08,4.63397e-03,3.31458e-03,3.03404e-22,6.77342e-27,2.11670e-22,2.55441e-16,0.00000e+00,0.00000e+00,0.00000e+00,1.64877e-10,7.60001e-01,5.74449e-05,1.85707e-07,1.21109e-05,5.99618e-02,2.40946e-14,4.78703e-11,5.20621e-11,2.99994e-10
6.23999e+04,5.50069e-08,4.58832e-03,3.28192e-03,2.91624e-22,6.57520e-27,2.03451e-22,2.47966e-16,0.00000e+00,0.00000e+00,0.00000e+00,1.54080e-10,7.60001e-01,5.74443e-05,1.85683e-07,1.21111e-05,5.99618e-02,2.40952e-14,4.78703e-11,5.20620e-11,2.99994e-10
6.36476e+04,5.55515e-08,4.54312e-03,3.24959e-03,2.80301e-22,6.38279e-27,1.95552e-22,2.40709e-16,0.00000e+00,0.00000e+00,0.00000e+00,1.49281e-10,7.60001e-01,5.74437e-05,1.85664e-07,1.21112e-05,5.99618e-02,2.40958e-14,4.78703e-11,5.20620e-11,2.99994e-10
6.49204e+04,5.61015e-08,4.49836e-03,3.21758e-03,2.69418e-22,6.19600e-27,1.87959e-22,2.33665e-16,0.00000e+00,0.00000e+00,0.00000e+00,1.44555e-10,7.60001e-01,5.74431e-05,1.85650e-07,1.21114e-05,5.99618e-02,2.40964e-14,4.78703e-11,5.20619e-11,2.99994e-10
6.62186e+04,5.66570e-08,4.45405e-03,3.18588e-03,2.58957e-22,6.01468e-27,1.80661e-22,2.26827e-16,0.00000e+00,0.00000e+00,0.00000e+00,1.38313e-10,7.60001e-01,5.74425e-05,1.85641e-07,1.21116e-05,5.99618e-02,2.40969e-14,4.78703e-11,5.20619e-11,2.99994e-10
6.75427e+04,5.72179e-08,4.41017e-03,3.15449e-03,2.48902e-22,5.83866e-27,1.73646e-22,2.20189e-16,0.00000e+00,0.00000e+00,0.00000e+00,1.31208e-10,7.60001e-01,5.74420e-05,1.85637e-07,1.21117e-05,5.99618e-02,2.40974e-14,4.78703e-11,5.20618e-11,2.99994e-10
6.88933e+04,5.77844e-08,4.36672e-03,3.12342e-03,2.39238e-22,5.66780e-27,1.66904e-22,2.13745e-16,0.00000e+00,0.00000e+00,0.00000e+00,1.24174e-10,7.60001e-01,5.74414e-05,1.85637e-07,1.21119e-05,5.99618e-02,2.40979e-14,4.78703e-11,5.20618e-11,2.99994e-10
7.02709e+04,5.83565e-08,4.32370e-03,3.09265e-03,2.29949e-22,5.50193e-27,1.60424e-22,2.07490e-16,0.00000e+00,0.00000e+00,0.00000e+00,1.17655e-10,7.60001e-01,5.74408e-05,1.85642e-07,1.21121e-05,5.99618e-02,2.40984e-14,4.78703e-11,5.20617e-11,2.99994e-10
7.16761e+04,5.89342e-08,4.28111e-03,3.06218e-03,2.21021e-22,5.34092e-27,1.54195e-22,2.01418e-16,0.00000e+00,0.00000e+00,0.00000e+00,1.11660e-10,7.60001e-01,5.74403e-05,1.85651e-07,1.21122e-05,5.99618e-02,2.40989e-14,4.78704e-11,5.20617e-11,2.99994e-10
7.31094e+04,5.95177e-08,4.23893e-03,3.03201e-03,2.12439e-22,5.18462e-27,1.48208e-22,1.95524e-16,0.00000e+00,0.00000e+00,0.00000e+00,1.06051e-10,7.60001e-01,5.74398e-05,1.85664e-07,1.21124e-05,5.99618e-02,2.40993e-14,4.78704e-11,5.20617e-11,2.99994e-10
7.45713e+04,6.01070e-08,4.19717e-03,3.00214e-03,2.04190e-22,5.03290e-27,1.42453e-22,1.89802e-16,0.00000e+00,0.00000e+00,0.00000e+00,1.00718e-10,7.60001e-01,5.74392e-05,1.85681e-07,1.21125e-05,5.99618e-02,2.40998e-14,4.78705e-11,5.20616e-11,2.99994e-10
7.60625e+04,6.07021e-08,4.15582e-03,2.97257e-03,1.96262e-22,4.88562e-27,1.36922e-22,1.84248e-16,0.00000e+00,0.00000e+00,0.00000e+00,9.56207e-11,7.60001e-01,5.74387e-05,1.85702e-07,1.21127e-05,5.99618e-02,2.41002e-14,4.78705e-11,5.20616e-11,2.99994e-10
7.75835e+04,6.13030e-08,4.11488e-03,2.94328e-03,1.88642e-22,4.74264e-27,1.31606e-22,1.78856e-16,0.00000e+00,0.00000e+00,0.00000e+00,9.07573e-11,7.60001e-01,5.74382e-05,1.85726e-07,1.21129e-05,5.99618e-02,2.41006e-14,4.78706e-11,5.20616e-11,2.99994e-10
7.91349e+04,6.19100e-08,4.07434e-03,2.91429e-03,1.81317e-22,4.60385e-27,1.26496e-22,1.73622e-16,0.00000e+00,0.00000e+00,0.00000e+00,8.61323e-11,7.60001e-01,5.74377e-05,1.85753e-07,1.21130e-05,5.99618e-02,2.41010e-14,4.78707e-11,5.20615e-11,2.99994e-10
8.07174e+04,6.25229e-08,4.03421e-03,2.88558e-03,1.74277e-22,4.46912e-27,1.21584e-22,1.68541e-16,0.00000e+00,0.00000e+00,0.00000e+00,8.17412e-11,7.60001e-01,5.74373e-05,1.85784e-07,1.21132e-05,5.99618e-02,2.41014e-14,4.78707e-11,5.20615e-11,2.99994e-10
8.23314e+04,6.31419e-08,3.99446e-03,2.85715e-03,1.67511e-22,4.33834e-27,1.16864e-22,1.63608e-16,0.00000e+00,0.00000e+00,0.00000e+00,7.75726e-11,7.60001e-01,5.74368e-05,1.85818e-07,1.21133e-05,5.99618e-02,2.41018e-14,4.78708e-11,5.20615e-11,2.99994e-10
8.39778e+04,6.37671e-08,3.95511e-03,2.82900e-03,1.61007e-22,4.21138e-27,1.12326e-22,1.58821e-16,0.00000e+00,0.00000e+00,0.00000e+00,7.36128e-11,7.60001e-01,5.74363e-05,1.85854e-07,1.21135e-05,5.99618e-02,2.41021e-14,4.78709e-11,5.20615e-11,2.99994e-10
8.56571e+04,6.43984e-08,3.91615e-03,2.80113e-03,1.54755e-22,4.08814e-27,1.07965e-22,1.54173e-16,0.00000e+00,0.00000e+00,0.00000e+00,6.98500e-11,7.60001e-01,5.74358e-05,1.85894e-07,1.21136e-05,5.99618e-02,2.41025e-14,4.78711e-11,5.20615e-11,2.99994e-10
8.73699e+04,6.50360e-08,3.87757e-03,2.77354e-03,1.48746e-22,3.96850e-27,1.03773e-22,1.49661e-16,0.00000e+00,0.00000e+00,0.00000e+00,5.84017e-11,7.60001e-01,5.74355e-05,1.85913e-07,1.21138e-05,5.99618e-02,2.41028e-14,4.78712e-11,5.20614e-11,2.99994e-10
8.88313e+04,6.55754e-08,3.84554e-03,2.75063e-03,1.43892e-22,3.87097e-27,1.00386e-22,1.45983e-16,0.00000e+00,0.00000e+00,0.00000e+00,4.41815e-11,7.60001e-01,5.74353e-05,1.85912e-07,1.21138e-05,5.99618e-02,2.41031e-14,4.78713e-11,5.20614e-11,2.99994e-10
9.03188e+04,6.61200e-08,3.81374e-03,2.72788e-03,1.39191e-22,3.77572e-27,9.71064e-23,1.42391e-16,0.00000e+00,0.00000e+00,0.00000e+00,3.57531e-11,7.60001e-01,5.74351e-05,1.85913e-07,1.21139e-05,5.99618e-02,2.41034e-14,4.78714e-11,5.20614e-11,2.99994e-10
9.21249e+04,6.67746e-08,3.77616e-03,2.70101e-03,1.33787e-22,3.66523e-27,9.33360e-23,1.38224e-16,0.00000e+00,0.00000e+00,0.00000e+00,3.26393e-11,7.60001e-01,5.74349e-05,1.85916e-07,1.21139e-05,5.99618e-02,2.41037e-14,4.78716e-11,5.20614e-11,2.99994e-10
