t (s), a, T (GK), Tnu (GK), photons, baryons, neutrinos, phi (GeV^4), Y(n), Y(p), Y(2H), Y(4He), Y(7Li), Y(Br), eta 
6.10645e+00, 5.39670e-10, 4.13663e+00, 3.96798e+00, 1.06239e-14, 7.43932e-21, 2.39727e-14, 0.00000e+00, 1.76710e-01, 8.23290e-01, 3.25215e-12, 8.10178e-18, 1.00000e-30, 1.00000e-30, 7.23837e-10 
6.24020e+00, 5.45438e-10, 4.09593e+00, 3.92581e+00, 1.02119e-14, 7.20456e-21, 2.29696e-14, 0.00000e+00, 1.76360e-01, 8.23640e-01, 3.39573e-12, 9.49772e-18, 1.00000e-30, 1.00000e-30, 7.22100e-10 
6.37697e+00, 5.51275e-10, 4.05563e+00, 3.88403e+00, 9.81593e-15, 6.97692e-21, 2.20073e-14, 0.00000e+00, 1.76015e-01, 8.23985e-01, 3.54776e-12, 1.11593e-17, 1.00000e-30, 1.00000e-30, 7.20338e-10 
6.51684e+00, 5.57183e-10, 4.01572e+00, 3.84264e+00, 9.43529e-15, 6.75621e-21, 2.10842e-14, 0.00000e+00, 1.75676e-01, 8.24324e-01, 3.70883e-12, 1.31415e-17, 1.00000e-30, 1.00000e-30, 7.18552e-10 
6.65987e+00, 5.63161e-10, 3.97622e+00, 3.80165e+00, 9.06942e-15, 6.54222e-21, 2.01987e-14, 0.00000e+00, 1.75342e-01, 8.24658e-01, 3.87956e-12, 1.55119e-17, 1.00000e-30, 1.00000e-30, 7.16740e-10 
6.80615e+00, 5.69210e-10, 3.93710e+00, 3.76103e+00, 8.71775e-15, 6.33474e-21, 1.93494e-14, 0.00000e+00, 1.75013e-01, 8.24987e-01, 4.06064e-12, 1.83532e-17, 1.00000e-30, 1.00000e-30, 7.14902e-10 
6.95575e+00, 5.75333e-10, 3.89836e+00, 3.72081e+00, 8.37972e-15, 6.13359e-21, 1.85347e-14, 0.00000e+00, 1.74690e-01, 8.25310e-01, 4.25278e-12, 2.17670e-17, 1.00000e-30, 1.00000e-30, 7.13040e-10 
7.10876e+00, 5.81530e-10, 3.86001e+00, 3.68096e+00, 8.05480e-15, 5.93858e-21, 1.77533e-14, 0.00000e+00, 1.74371e-01, 8.25629e-01, 4.45679e-12, 2.58785e-17, 1.00000e-30, 1.00000e-30, 7.11152e-10 
7.26526e+00, 5.87801e-10, 3.82204e+00, 3.64148e+00, 7.74249e-15, 5.74952e-21, 1.70039e-14, 0.00000e+00, 1.74058e-01, 8.25942e-01, 4.67353e-12, 3.08423e-17, 1.00000e-30, 1.00000e-30, 7.09238e-10 
7.42533e+00, 5.94149e-10, 3.78444e+00, 3.60238e+00, 7.44229e-15, 5.56624e-21, 1.62852e-14, 0.00000e+00, 1.73749e-01, 8.26251e-01, 4.90390e-12, 3.68500e-17, 1.00000e-30, 1.00000e-30, 7.07299e-10 
7.58907e+00, 6.00574e-10, 3.74721e+00, 3.56364e+00, 7.15373e-15, 5.38856e-21, 1.55960e-14, 0.00000e+00, 1.73446e-01, 8.26554e-01, 5.14893e-12, 4.41389e-17, 1.00000e-30, 1.00000e-30, 7.05333e-10 
7.75657e+00, 6.07077e-10, 3.71035e+00, 3.52527e+00, 6.87637e-15, 5.21633e-21, 1.49350e-14, 0.00000e+00, 1.73146e-01, 8.26854e-01, 5.40968e-12, 5.30045e-17, 1.00000e-30, 1.00000e-30, 7.03342e-10 
7.92791e+00, 6.13660e-10, 3.67385e+00, 3.48726e+00, 6.60977e-15, 5.04937e-21, 1.43012e-14, 0.00000e+00, 1.72852e-01, 8.27148e-01, 5.68734e-12, 6.38149e-17, 1.00000e-30, 1.00000e-30, 7.01324e-10 
8.10319e+00, 6.20323e-10, 3.63771e+00, 3.44961e+00, 6.35351e-15, 4.88754e-21, 1.36935e-14, 0.00000e+00, 1.72562e-01, 8.27438e-01, 5.98318e-12, 7.70304e-17, 1.00000e-30, 1.00000e-30, 6.99280e-10 
8.28251e+00, 6.27068e-10, 3.60193e+00, 3.41231e+00, 6.10719e-15, 4.73068e-21, 1.31108e-14, 0.00000e+00, 1.72276e-01, 8.27724e-01, 6.29858e-12, 9.32277e-17, 1.00000e-30, 1.00000e-30, 6.97210e-10 
8.46598e+00, 6.33897e-10, 3.56650e+00, 3.37536e+00, 5.87043e-15, 4.57864e-21, 1.25521e-14, 0.00000e+00, 1.71994e-01, 8.28006e-01, 6.63504e-12, 1.13131e-16, 1.00000e-30, 1.00000e-30, 6.95113e-10 
8.65368e+00, 6.40809e-10, 3.53142e+00, 3.33876e+00, 5.64285e-15, 4.43128e-21, 1.20165e-14, 0.00000e+00, 1.71717e-01, 8.28283e-01, 6.99419e-12, 1.37652e-16, 1.00000e-30, 1.00000e-30, 6.92989e-10 
8.84574e+00, 6.47807e-10, 3.49669e+00, 3.30251e+00, 5.42409e-15, 4.28846e-21, 1.15030e-14, 0.00000e+00, 1.71444e-01, 8.28556e-01, 7.37781e-12, 1.67943e-16, 1.00000e-30, 1.00000e-30, 6.90840e-10 
9.04226e+00, 6.54892e-10, 3.46230e+00, 3.26659e+00, 5.21382e-15, 4.15005e-21, 1.10108e-14, 0.00000e+00, 1.71175e-01, 8.28825e-01, 7.78780e-12, 2.05462e-16, 1.00000e-30, 1.00000e-30, 6.88663e-10 
9.24334e+00, 6.62064e-10, 3.42824e+00, 3.23102e+00, 5.01171e-15, 4.01590e-21, 1.05389e-14, 0.00000e+00, 1.70909e-01, 8.29091e-01, 8.22629e-12, 2.52057e-16, 1.00000e-30, 1.00000e-30, 6.86460e-10 
9.44911e+00, 6.69326e-10, 3.39452e+00, 3.19578e+00, 4.81743e-15, 3.88591e-21, 1.00866e-14, 0.00000e+00, 1.70647e-01, 8.29353e-01, 8.69554e-12, 3.10082e-16, 1.00000e-30, 1.00000e-30, 6.84230e-10 
9.65968e+00, 6.76679e-10, 3.36114e+00, 3.16087e+00, 4.63069e-15, 3.75994e-21, 9.65305e-15, 0.00000e+00, 1.70390e-01, 8.29610e-01, 9.19805e-12, 3.82541e-16, 1.00000e-30, 1.00000e-30, 6.81973e-10 
9.87518e+00, 6.84124e-10, 3.32808e+00, 3.12629e+00, 4.45119e-15, 3.63787e-21, 9.23754e-15, 0.00000e+00, 1.70135e-01, 8.29865e-01, 9.73653e-12, 4.73275e-16, 1.00000e-30, 1.00000e-30, 6.79689e-10 
1.00957e+01, 6.91661e-10, 3.29535e+00, 3.09204e+00, 4.27866e-15, 3.51958e-21, 8.83932e-15, 0.00000e+00, 1.69884e-01, 8.30116e-01, 1.03139e-11, 5.87211e-16, 1.00000e-30, 1.00000e-30, 6.77379e-10 
1.03214e+01, 6.99294e-10, 3.26295e+00, 3.05811e+00, 4.11281e-15, 3.40497e-21, 8.45770e-15, 0.00000e+00, 1.69637e-01, 8.30363e-01, 1.09335e-11, 7.30688e-16, 1.00000e-30, 1.00000e-30, 6.75042e-10 
1.05525e+01, 7.07023e-10, 3.23086e+00, 3.02451e+00, 3.95340e-15, 3.29393e-21, 8.09200e-15, 0.00000e+00, 1.69393e-01, 8.30607e-01, 1.15988e-11, 9.11882e-16, 1.00000e-30, 1.00000e-30, 6.72678e-10 
1.07889e+01, 7.14849e-10, 3.19908e+00, 2.99122e+00, 3.80016e-15, 3.18634e-21, 7.74158e-15, 0.00000e+00, 1.69151e-01, 8.30849e-01, 1.23137e-11, 1.14137e-15, 1.00000e-30, 1.00000e-30, 6.70288e-10 
1.10310e+01, 7.22775e-10, 3.16763e+00, 2.95824e+00, 3.65287e-15, 3.08210e-21, 7.40582e-15, 0.00000e+00, 1.68914e-01, 8.31086e-01, 1.30824e-11, 1.43286e-15, 1.00000e-30, 1.00000e-30, 6.67871e-10 
1.12787e+01, 7.30801e-10, 3.13648e+00, 2.92558e+00, 3.51129e-15, 2.98112e-21, 7.08413e-15, 0.00000e+00, 1.68679e-01, 8.31321e-01, 1.39096e-11, 1.80420e-15, 1.00000e-30, 1.00000e-30, 6.65427e-10 
1.15324e+01, 7.38929e-10, 3.10563e+00, 2.89323e+00, 3.37521e-15, 2.88330e-21, 6.77593e-15, 0.00000e+00, 1.68447e-01, 8.31553e-01, 1.48003e-11, 2.27868e-15, 1.00000e-30, 1.00000e-30, 6.62957e-10 
1.17920e+01, 7.47160e-10, 3.07510e+00, 2.86118e+00, 3.24440e-15, 2.78853e-21, 6.48068e-15, 0.00000e+00, 1.68217e-01, 8.31783e-01, 1.57601e-11, 2.88675e-15, 1.00000e-30, 1.00000e-30, 6.60460e-10 
1.20578e+01, 7.55497e-10, 3.04486e+00, 2.82944e+00, 3.11866e-15, 2.69674e-21, 6.19785e-15, 0.00000e+00, 1.67991e-01, 8.32009e-01, 1.67951e-11, 3.66837e-15, 1.00000e-30, 1.00000e-30, 6.57937e-10 
1.23299e+01, 7.63940e-10, 3.01492e+00, 2.79800e+00, 2.99779e-15, 2.60783e-21, 5.92693e-15, 0.00000e+00, 1.67767e-01, 8.32233e-01, 1.79121e-11, 4.67615e-15, 1.00000e-30, 1.00000e-30, 6.55388e-10 
1.26086e+01, 7.72491e-10, 2.98527e+00, 2.76686e+00, 2.88162e-15, 2.52171e-21, 5.66745e-15, 0.00000e+00, 1.67546e-01, 8.32454e-01, 1.91185e-11, 5.97951e-15, 1.00000e-30, 1.00000e-30, 6.52812e-10 
1.28938e+01, 7.81153e-10, 2.95592e+00, 2.73602e+00, 2.76994e-15, 2.43830e-21, 5.41892e-15, 0.00000e+00, 1.67327e-01, 8.32673e-01, 2.04224e-11, 7.67038e-15, 1.00000e-30, 1.00000e-30, 6.50211e-10 
1.31859e+01, 7.89925e-10, 2.92686e+00, 2.70547e+00, 2.66260e-15, 2.35752e-21, 5.18092e-15, 0.00000e+00, 1.67110e-01, 8.32890e-01, 2.18328e-11, 9.87081e-15, 1.00000e-30, 1.00000e-30, 6.47584e-10 
1.34850e+01, 7.98811e-10, 2.89808e+00, 2.67521e+00, 2.55942e-15, 2.27929e-21, 4.95300e-15, 0.00000e+00, 1.66896e-01, 8.33104e-01, 2.33595e-11, 1.27434e-14, 1.00000e-30, 1.00000e-30, 6.44931e-10 
1.37913e+01, 8.07812e-10, 2.86959e+00, 2.64524e+00, 2.46024e-15, 2.20353e-21, 4.73476e-15, 0.00000e+00, 1.66683e-01, 8.33317e-01, 2.50134e-11, 1.65053e-14, 1.00000e-30, 1.00000e-30, 6.42253e-10 
1.41050e+01, 8.16929e-10, 2.84138e+00, 2.61556e+00, 2.36491e-15, 2.13017e-21, 4.52579e-15, 0.00000e+00, 1.66473e-01, 8.33527e-01, 2.68067e-11, 2.14477e-14, 1.00000e-30, 1.00000e-30, 6.39550e-10 
1.44262e+01, 8.26165e-10, 2.81344e+00, 2.58616e+00, 2.27327e-15, 2.05914e-21, 4.32572e-15, 0.00000e+00, 1.66265e-01, 8.33735e-01, 2.87525e-11, 2.79619e-14, 1.00000e-30, 1.00000e-30, 6.36822e-10 
1.47551e+01, 8.35520e-10, 2.78578e+00, 2.55704e+00, 2.18518e-15, 1.99036e-21, 4.13418e-15, 0.00000e+00, 1.66058e-01, 8.33942e-01, 3.08655e-11, 3.65754e-14, 1.00000e-30, 1.00000e-30, 6.34069e-10 
1.50920e+01, 8.44998e-10, 2.75839e+00, 2.52821e+00, 2.10051e-15, 1.92377e-21, 3.95082e-15, 0.00000e+00, 1.65854e-01, 8.34146e-01, 3.31621e-11, 4.80021e-14, 1.00000e-30, 1.00000e-30, 6.31292e-10 
1.54357e+01, 8.54561e-10, 2.73138e+00, 2.49976e+00, 2.01943e-15, 1.85955e-21, 3.77598e-15, 0.00000e+00, 1.65652e-01, 8.34348e-01, 3.56500e-11, 6.31385e-14, 1.00000e-30, 1.00000e-30, 6.28502e-10 
1.57831e+01, 8.64124e-10, 2.70498e+00, 2.47194e+00, 1.94247e-15, 1.79816e-21, 3.61071e-15, 0.00000e+00, 1.65454e-01, 8.34546e-01, 3.83221e-11, 8.30255e-14, 1.00000e-30, 1.00000e-30, 6.25724e-10 
1.61331e+01, 8.73658e-10, 2.67924e+00, 2.44482e+00, 1.86958e-15, 1.73961e-21, 3.45484e-15, 0.00000e+00, 1.65260e-01, 8.34740e-01, 4.11829e-11, 1.09067e-13, 1.00000e-30, 1.00000e-30, 6.22968e-10 
1.64861e+01, 8.83174e-10, 2.65411e+00, 2.41834e+00, 1.80042e-15, 1.68369e-21, 3.30758e-15, 0.00000e+00, 1.65071e-01, 8.34929e-01, 4.42475e-11, 1.43175e-13, 1.00000e-30, 1.00000e-30, 6.20230e-10 
1.68429e+01, 8.92691e-10, 2.62952e+00, 2.39243e+00, 1.73462e-15, 1.63013e-21, 3.16805e-15, 0.00000e+00, 1.64885e-01, 8.35115e-01, 4.75362e-11, 1.87912e-13, 1.00000e-30, 1.00000e-30, 6.17505e-10 
1.72038e+01, 9.02219e-10, 2.60542e+00, 2.36703e+00, 1.67191e-15, 1.57876e-21, 3.03566e-15, 0.00000e+00, 1.64702e-01, 8.35298e-01, 5.10681e-11, 2.46609e-13, 1.00000e-30, 1.00000e-30, 6.14791e-10 
1.75686e+01, 9.11755e-10, 2.58182e+00, 2.34215e+00, 1.61215e-15, 1.52949e-21, 2.91002e-15, 0.00000e+00, 1.64522e-01, 8.35478e-01, 5.48604e-11, 3.23565e-13, 1.00000e-30, 1.00000e-30, 6.12088e-10 
1.79373e+01, 9.21294e-10, 2.55870e+00, 2.31777e+00, 1.55517e-15, 1.48223e-21, 2.79076e-15, 0.00000e+00, 1.64345e-01, 8.35655e-01, 5.89310e-11, 4.24370e-13, 1.00000e-30, 1.00000e-30, 6.09399e-10 
1.83099e+01, 9.30840e-10, 2.53605e+00, 2.29389e+00, 1.50082e-15, 1.43686e-21, 2.67747e-15, 0.00000e+00, 1.64171e-01, 8.35829e-01, 6.33009e-11, 5.56357e-13, 1.00000e-30, 1.00000e-30, 6.06722e-10 
1.86867e+01, 9.40399e-10, 2.51382e+00, 2.27045e+00, 1.44890e-15, 1.39327e-21, 2.56973e-15, 0.00000e+00, 1.63999e-01, 8.36001e-01, 6.79949e-11, 7.29168e-13, 1.00000e-30, 1.00000e-30, 6.04057e-10 
1.90680e+01, 9.49978e-10, 2.49201e+00, 2.24745e+00, 1.39925e-15, 1.35134e-21, 2.46714e-15, 0.00000e+00, 1.63830e-01, 8.36170e-01, 7.30409e-11, 9.55445e-13, 1.00000e-30, 1.00000e-30, 6.01400e-10 
1.94542e+01, 9.59585e-10, 2.47056e+00, 2.22483e+00, 1.35171e-15, 1.31096e-21, 2.36934e-15, 0.00000e+00, 1.63663e-01, 8.36337e-01, 7.84699e-11, 1.25173e-12, 1.00000e-30, 1.00000e-30, 5.98752e-10 
1.98456e+01, 9.69229e-10, 2.44947e+00, 2.20259e+00, 1.30613e-15, 1.27202e-21, 2.27600e-15, 0.00000e+00, 1.63497e-01, 8.36503e-01, 8.43168e-11, 1.63970e-12, 1.00000e-30, 1.00000e-30, 5.96108e-10 
2.02427e+01, 9.78919e-10, 2.42869e+00, 2.18068e+00, 1.26238e-15, 1.23444e-21, 2.18679e-15, 0.00000e+00, 1.63333e-01, 8.36667e-01, 9.06218e-11, 2.14783e-12, 1.00000e-30, 1.00000e-30, 5.93468e-10 
2.06461e+01, 9.88670e-10, 2.40820e+00, 2.15907e+00, 1.22031e-15, 1.19809e-21, 2.10138e-15, 0.00000e+00, 1.63170e-01, 8.36830e-01, 9.74323e-11, 2.81362e-12, 1.00000e-30, 1.00000e-30, 5.90827e-10 
2.10567e+01, 9.98500e-10, 2.38794e+00, 2.13771e+00, 1.17976e-15, 1.16289e-21, 2.01945e-15, 0.00000e+00, 1.63008e-01, 8.36992e-01, 1.04805e-10, 3.68662e-12, 1.00000e-30, 1.00000e-30, 5.88182e-10 
2.14754e+01, 1.00843e-09, 2.36788e+00, 2.11656e+00, 1.14061e-15, 1.12870e-21, 1.94070e-15, 0.00000e+00, 1.62846e-01, 8.37154e-01, 1.12807e-10, 4.83241e-12, 1.00000e-30, 1.00000e-30, 5.85526e-10 
2.19036e+01, 1.01849e-09, 2.34796e+00, 2.09555e+00, 1.10271e-15, 1.09543e-21, 1.86480e-15, 0.00000e+00, 1.62684e-01, 8.37316e-01, 1.21522e-10, 6.33811e-12, 1.00000e-30, 1.00000e-30, 5.82854e-10 
2.23429e+01, 1.02871e-09, 2.32811e+00, 2.07463e+00, 1.06589e-15, 1.06294e-21, 1.79144e-15, 0.00000e+00, 1.62521e-01, 8.37479e-01, 1.31052e-10, 8.32000e-12, 1.00000e-30, 1.00000e-30, 5.80156e-10 
2.27954e+01, 1.03913e-09, 2.30827e+00, 2.05372e+00, 1.03002e-15, 1.03112e-21, 1.72029e-15, 0.00000e+00, 1.62358e-01, 8.37642e-01, 1.41525e-10, 1.09341e-11, 1.00000e-30, 1.00000e-30, 5.77424e-10 
2.32636e+01, 1.04982e-09, 2.28834e+00, 2.03272e+00, 9.94907e-16, 9.99804e-22, 1.65100e-15, 0.00000e+00, 1.62192e-01, 8.37808e-01, 1.53105e-10, 1.43909e-11, 1.00000e-30, 1.00000e-30, 5.74645e-10 
2.37508e+01, 1.06082e-09, 2.26823e+00, 2.01152e+00, 9.60384e-16, 9.68854e-22, 1.58321e-15, 0.00000e+00, 1.62022e-01, 8.37978e-01, 1.66003e-10, 1.89764e-11, 1.00000e-30, 1.00000e-30, 5.71802e-10 
2.42549e+01, 1.07209e-09, 2.24805e+00, 1.99027e+00, 9.26660e-16, 9.38459e-22, 1.51734e-15, 0.00000e+00, 1.61851e-01, 8.38149e-01, 1.80319e-10, 2.49073e-11, 1.00000e-30, 1.00000e-30, 5.68913e-10 
2.47974e+01, 1.08409e-09, 2.22701e+00, 1.96812e+00, 8.92466e-16, 9.07471e-22, 1.45091e-15, 0.00000e+00, 1.61670e-01, 8.38330e-01, 1.96885e-10, 3.26886e-11, 1.00000e-30, 1.00000e-30, 5.65861e-10 
2.53720e+01, 1.09666e-09, 2.20547e+00, 1.94543e+00, 8.58428e-16, 8.76452e-22, 1.38517e-15, 0.00000e+00, 1.61483e-01, 8.38517e-01, 2.15819e-10, 4.28723e-11, 1.07888e-30, 1.00000e-30, 5.62692e-10 
2.59702e+01, 1.10960e-09, 2.18380e+00, 1.92262e+00, 8.25177e-16, 8.45978e-22, 1.32134e-15, 0.00000e+00, 1.61293e-01, 8.38707e-01, 2.37186e-10, 5.59389e-11, 2.09493e-30, 1.00000e-30, 5.59461e-10 
2.63524e+01, 1.11780e-09, 2.17033e+00, 1.90845e+00, 8.05008e-16, 8.27408e-22, 1.28281e-15, 0.00000e+00, 1.61173e-01, 8.38827e-01, 2.51978e-10, 6.57396e-11, 3.50936e-30, 1.00000e-30, 5.57430e-10 
2.67141e+01, 1.12552e-09, 2.15784e+00, 1.89532e+00, 7.86647e-16, 8.10445e-22, 1.24786e-15, 0.00000e+00, 1.61061e-01, 8.38939e-01, 2.66881e-10, 7.61251e-11, 5.37108e-30, 1.00000e-30, 5.55532e-10 
2.71817e+01, 1.13542e-09, 2.14207e+00, 1.87873e+00, 7.63901e-16, 7.89354e-22, 1.20476e-15, 0.00000e+00, 1.60918e-01, 8.39082e-01, 2.86890e-10, 9.12312e-11, 8.22649e-30, 1.00000e-30, 5.53114e-10 
2.77750e+01, 1.14784e-09, 2.12263e+00, 1.85829e+00, 7.36539e-16, 7.63866e-22, 1.15317e-15, 0.00000e+00, 1.60740e-01, 8.39260e-01, 3.13585e-10, 1.13202e-10, 1.31525e-29, 1.00000e-30, 5.50099e-10 
2.84038e+01, 1.16086e-09, 2.10268e+00, 1.83733e+00, 7.09241e-16, 7.38307e-22, 1.10202e-15, 0.00000e+00, 1.60555e-01, 8.39445e-01, 3.44232e-10, 1.39955e-10, 2.13885e-29, 1.00000e-30, 5.46969e-10 
2.90275e+01, 1.17364e-09, 2.08353e+00, 1.81722e+00, 6.83749e-16, 7.14320e-22, 1.05455e-15, 0.00000e+00, 1.60375e-01, 8.39625e-01, 3.77623e-10, 1.70050e-10, 3.43564e-29, 1.00000e-30, 5.43927e-10 
2.96664e+01, 1.18660e-09, 2.06452e+00, 1.79727e+00, 6.59142e-16, 6.91050e-22, 1.00900e-15, 0.00000e+00, 1.60194e-01, 8.39806e-01, 4.14968e-10, 2.04568e-10, 5.43433e-29, 1.00000e-30, 5.40874e-10 
3.03508e+01, 1.20032e-09, 2.04482e+00, 1.77660e+00, 6.34342e-16, 6.67483e-22, 9.63381e-16, 0.00000e+00, 1.60003e-01, 8.39997e-01, 4.58280e-10, 2.45667e-10, 8.54503e-29, 1.00000e-30, 5.37673e-10 
3.10731e+01, 1.21464e-09, 2.02473e+00, 1.75553e+00, 6.09772e-16, 6.44015e-22, 9.18488e-16, 0.00000e+00, 1.59805e-01, 8.40195e-01, 5.07908e-10, 2.93637e-10, 1.33153e-28, 1.00000e-30, 5.34369e-10 
3.18134e+01, 1.22915e-09, 2.00483e+00, 1.73469e+00, 5.86154e-16, 6.21341e-22, 8.75630e-16, 0.00000e+00, 1.59606e-01, 8.40394e-01, 5.63602e-10, 3.47648e-10, 2.04664e-28, 1.00000e-30, 5.31059e-10 
3.25723e+01, 1.24386e-09, 1.98513e+00, 1.71406e+00, 5.63450e-16, 5.99437e-22, 8.34718e-16, 0.00000e+00, 1.59405e-01, 8.40595e-01, 6.26381e-10, 4.08061e-10, 3.11185e-28, 1.00000e-30, 5.27743e-10 
3.33501e+01, 1.25876e-09, 1.96562e+00, 1.69365e+00, 5.41626e-16, 5.78277e-22, 7.95667e-16, 0.00000e+00, 1.59202e-01, 8.40798e-01, 6.97096e-10, 4.75299e-10, 4.68016e-28, 1.00000e-30, 5.24424e-10 
3.41473e+01, 1.27386e-09, 1.94630e+00, 1.67346e+00, 5.20647e-16, 5.57838e-22, 7.58396e-16, 0.00000e+00, 1.58998e-01, 8.41002e-01, 7.76674e-10, 5.49850e-10, 6.97123e-28, 1.00000e-30, 5.21101e-10 
3.49644e+01, 1.28916e-09, 1.92718e+00, 1.65348e+00, 5.00480e-16, 5.38098e-22, 7.22827e-16, 0.00000e+00, 1.58792e-01, 8.41208e-01, 8.66322e-10, 6.32281e-10, 1.03052e-27, 1.00000e-30, 5.17776e-10 
3.58019e+01, 1.30466e-09, 1.90824e+00, 1.63372e+00, 4.81095e-16, 5.19033e-22, 6.88885e-16, 0.00000e+00, 1.58584e-01, 8.41416e-01, 9.67515e-10, 7.23246e-10, 1.51465e-27, 1.00000e-30, 5.14450e-10 
3.66604e+01, 1.32036e-09, 1.88949e+00, 1.61417e+00, 4.62460e-16, 5.00622e-22, 6.56500e-16, 0.00000e+00, 1.58374e-01, 8.41626e-01, 1.08193e-09, 8.23504e-10, 2.21666e-27, 1.00000e-30, 5.11123e-10 
3.75402e+01, 1.33628e-09, 1.87092e+00, 1.59483e+00, 4.44547e-16, 4.82844e-22, 6.25603e-16, 0.00000e+00, 1.58162e-01, 8.41838e-01, 1.21145e-09, 9.32370e-10, 3.18462e-27, 1.00000e-30, 5.07796e-10 
3.84420e+01, 1.35240e-09, 1.85253e+00, 1.57571e+00, 4.27328e-16, 4.65679e-22, 5.96127e-16, 0.00000e+00, 1.57948e-01, 8.42052e-01, 1.35822e-09, 1.04769e-09, 4.43437e-27, 1.00000e-30, 5.04471e-10 
3.93663e+01, 1.36874e-09, 1.83432e+00, 1.55679e+00, 4.10775e-16, 4.49106e-22, 5.68011e-16, 0.00000e+00, 1.57731e-01, 8.42269e-01, 1.52474e-09, 1.17165e-09, 6.19622e-27, 1.00000e-30, 5.01148e-10 
4.03136e+01, 1.38529e-09, 1.81630e+00, 1.53808e+00, 3.94864e-16, 4.33107e-22, 5.41194e-16, 0.00000e+00, 1.57511e-01, 8.42489e-01, 1.71393e-09, 1.30582e-09, 8.77778e-27, 1.20690e-30, 4.97829e-10 
4.12844e+01, 1.40206e-09, 1.79845e+00, 1.51958e+00, 3.79569e-16, 4.17662e-22, 5.15618e-16, 0.00000e+00, 1.57289e-01, 8.42711e-01, 1.92917e-09, 1.45227e-09, 1.25632e-26, 1.66217e-30, 4.94514e-10 
4.22794e+01, 1.41904e-09, 1.78077e+00, 1.50128e+00, 3.64866e-16, 4.02755e-22, 4.91228e-16, 0.00000e+00, 1.57065e-01, 8.42935e-01, 2.17437e-09, 1.61295e-09, 1.80610e-26, 2.24502e-30, 4.91204e-10 
4.32992e+01, 1.43625e-09, 1.76327e+00, 1.48319e+00, 3.50732e-16, 3.88367e-22, 4.67971e-16, 0.00000e+00, 1.56837e-01, 8.43163e-01, 2.45409e-09, 1.78981e-09, 2.60206e-26, 2.90652e-30, 4.87900e-10 
4.43442e+01, 1.45368e-09, 1.74594e+00, 1.46529e+00, 3.37146e-16, 3.74481e-22, 4.45797e-16, 0.00000e+00, 1.56607e-01, 8.43393e-01, 2.77360e-09, 1.98489e-09, 3.75739e-26, 3.72768e-30, 4.84604e-10 
4.54151e+01, 1.47134e-09, 1.72878e+00, 1.44760e+00, 3.24086e-16, 3.61081e-22, 4.24656e-16, 0.00000e+00, 1.56373e-01, 8.43627e-01, 3.13908e-09, 2.20042e-09, 5.44042e-26, 4.83215e-30, 4.81316e-10 
4.65126e+01, 1.48922e-09, 1.71179e+00, 1.43012e+00, 3.11532e-16, 3.48151e-22, 4.04504e-16, 0.00000e+00, 1.56137e-01, 8.43863e-01, 3.55774e-09, 2.43888e-09, 7.89949e-26, 6.31760e-30, 4.78037e-10 
4.76372e+01, 1.50734e-09, 1.69497e+00, 1.41283e+00, 2.99463e-16, 3.35675e-22, 3.85294e-16, 0.00000e+00, 1.55897e-01, 8.44103e-01, 4.03798e-09, 2.70302e-09, 1.15022e-25, 8.27267e-30, 4.74769e-10 
4.87896e+01, 1.52569e-09, 1.67831e+00, 1.39573e+00, 2.87862e-16, 3.23638e-22, 3.66984e-16, 0.00000e+00, 1.55653e-01, 8.44347e-01, 4.58966e-09, 2.99596e-09, 1.67960e-25, 1.08295e-29, 4.71512e-10 
4.99704e+01, 1.54427e-09, 1.66181e+00, 1.37884e+00, 2.76710e-16, 3.12027e-22, 3.49535e-16, 0.00000e+00, 1.55406e-01, 8.44594e-01, 5.22432e-09, 3.32125e-09, 2.46000e-25, 1.41934e-29, 4.68267e-10 
5.11802e+01, 1.56309e-09, 1.64548e+00, 1.36214e+00, 2.65990e-16, 3.00825e-22, 3.32906e-16, 0.00000e+00, 1.55155e-01, 8.44844e-01, 5.95551e-09, 3.68287e-09, 3.61431e-25, 1.86471e-29, 4.65035e-10 
5.24198e+01, 1.58215e-09, 1.62930e+00, 1.34563e+00, 2.55686e-16, 2.90021e-22, 3.17061e-16, 0.00000e+00, 1.54901e-01, 8.45099e-01, 6.79916e-09, 4.08538e-09, 5.32761e-25, 2.45604e-29, 4.61818e-10 
5.36897e+01, 1.60144e-09, 1.61329e+00, 1.32932e+00, 2.45780e-16, 2.79600e-22, 3.01964e-16, 0.00000e+00, 1.54643e-01, 8.45357e-01, 7.77403e-09, 4.52784e-09, 7.76561e-25, 3.19616e-29, 4.58616e-10 
5.49907e+01, 1.62098e-09, 1.59743e+00, 1.31320e+00, 2.36257e-16, 2.69550e-22, 2.87580e-16, 0.00000e+00, 1.54380e-01, 8.45620e-01, 8.90224e-09, 5.00281e-09, 1.10368e-24, 4.04418e-29, 4.55431e-10 
5.63236e+01, 1.64077e-09, 1.58173e+00, 1.29727e+00, 2.27103e-16, 2.59859e-22, 2.73877e-16, 0.00000e+00, 1.54114e-01, 8.45886e-01, 1.02099e-08, 5.51952e-09, 1.57840e-24, 5.13930e-29, 4.52263e-10 
5.76888e+01, 1.66080e-09, 1.56618e+00, 1.28153e+00, 2.18304e-16, 2.50513e-22, 2.60824e-16, 0.00000e+00, 1.53843e-01, 8.46157e-01, 1.17279e-08, 6.08537e-09, 2.29276e-24, 6.63959e-29, 4.49113e-10 
